latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
32.22,-116.635,415.1,2.1,1.4,2017-12-07,2125,A,100,6.0NRT,311.1,1023.4,D
32.218,-116.656,367.5,2.1,1.4,2017-12-07,2125,A,100,6.0NRT,298.1,301.5,D
32.232,-116.637,349.6,2.1,1.4,2017-12-07,2125,A,96,6.0NRT,296.5,169.4,D
32.224,-116.621,350.5,2.1,1.4,2017-12-07,2125,A,96,6.0NRT,298.2,173.6,D
32.222,-116.642,405.7,2.1,1.4,2017-12-07,2125,A,100,6.0NRT,313.3,828.0,D
32.234,-116.644,309.7,2.1,1.4,2017-12-07,2125,A,34,6.0NRT,294.4,17.4,D
32.304,-116.992,311.1,2.0,1.4,2017-12-07,2125,A,56,6.0NRT,289.1,19.4,D
32.294,-116.996,314.2,2.0,1.4,2017-12-07,2125,A,69,6.0NRT,289.3,26.5,D
32.354,-116.879,389.6,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,300.2,530.7,D
32.352,-116.899,429.1,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,311.2,1296.8,D
32.35,-116.92,376.5,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,298.3,371.9,D
32.348,-116.941,317.7,2.0,1.4,2017-12-07,2125,A,72,6.0NRT,291.0,34.0,D
32.368,-116.86,431.7,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,317.6,1381.4,D
32.366,-116.881,415.9,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,314.7,984.5,D
32.364,-116.901,383.3,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,305.9,442.6,D
32.362,-116.921,355.3,2.0,1.4,2017-12-07,2125,A,98,6.0NRT,297.9,189.4,D
32.382,-116.84,336.3,2.0,1.4,2017-12-07,2125,A,89,6.0NRT,297.1,91.4,D
32.38,-116.862,397.1,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,313.9,641.6,D
32.378,-116.883,364.6,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,306.5,257.4,D
32.377,-116.903,397.7,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,313.1,641.9,D
32.375,-116.923,356.5,2.0,1.4,2017-12-07,2125,A,98,6.0NRT,298.5,197.7,D
32.393,-116.863,366.2,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,306.8,275.3,D
32.391,-116.884,394.2,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,309.7,593.3,D
32.389,-116.904,353.2,2.0,1.4,2017-12-07,2125,A,97,6.0NRT,299.0,177.9,D
32.392,-117.008,310.1,2.0,1.4,2017-12-07,2125,A,65,6.0NRT,298.0,13.9,D
32.385,-116.848,359.0,2.0,1.4,2017-12-07,2125,A,99,6.0NRT,301.3,218.6,D
32.383,-116.87,370.6,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,312.6,312.1,D
32.382,-116.89,385.5,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,311.2,467.8,D
32.38,-116.91,379.2,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,310.1,400.0,D
32.378,-116.931,320.3,2.0,1.4,2017-12-07,2125,A,78,6.0NRT,295.1,37.7,D
32.398,-116.847,316.8,2.0,1.4,2017-12-07,2125,A,75,6.0NRT,299.3,30.4,D
32.396,-116.87,374.2,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,307.3,352.0,D
32.394,-116.891,352.8,2.0,1.4,2017-12-07,2125,A,97,6.0NRT,301.4,172.2,D
32.397,-116.996,308.7,2.0,1.4,2017-12-07,2125,A,62,6.0NRT,297.3,12.1,D
33.282,-117.181,313.6,2.0,1.4,2017-12-07,2125,A,56,6.0NRT,300.0,19.7,D
33.28,-117.202,333.9,2.0,1.4,2017-12-07,2125,A,88,6.0NRT,297.2,79.0,D
33.288,-117.169,318.1,2.0,1.4,2017-12-07,2125,A,75,6.0NRT,299.3,30.8,D
33.286,-117.189,376.5,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,304.8,362.5,D
33.285,-117.209,333.0,2.0,1.4,2017-12-07,2125,A,87,6.0NRT,296.8,74.8,D
33.3,-117.17,371.6,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,305.2,313.8,D
33.299,-117.19,408.7,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,312.7,816.3,D
33.297,-117.211,327.3,2.0,1.4,2017-12-07,2125,A,83,6.0NRT,297.3,54.7,D
33.315,-117.15,327.6,2.0,1.4,2017-12-07,2125,A,84,6.0NRT,299.3,56.6,D
33.313,-117.171,390.5,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,306.2,529.3,D
33.311,-117.191,369.5,2.0,1.4,2017-12-07,2125,A,100,6.0NRT,302.5,294.2,D
33.586,-117.14,316.0,2.0,1.4,2017-12-07,2125,A,74,6.0NRT,297.4,27.4,D
33.598,-117.142,330.3,2.0,1.4,2017-12-07,2125,A,86,6.0NRT,297.6,69.1,D
33.597,-117.164,316.9,2.0,1.4,2017-12-07,2125,A,74,6.0NRT,296.9,29.6,D
34.32,-118.305,313.4,1.7,1.3,2017-12-07,2130,A,48,6.0NRT,299.5,16.3,D
34.332,-119.304,317.5,1.5,1.2,2017-12-07,2130,A,47,6.0NRT,295.6,17.7,D
34.344,-119.332,320.8,1.5,1.2,2017-12-07,2130,A,34,6.0NRT,293.0,22.3,D
34.355,-119.333,331.2,1.5,1.2,2017-12-07,2130,A,77,6.0NRT,291.2,42.8,D
34.353,-119.35,353.1,1.5,1.2,2017-12-07,2130,A,97,6.0NRT,294.2,113.6,D
34.352,-119.365,315.6,1.5,1.2,2017-12-07,2130,A,25,6.0NRT,291.7,15.3,D
34.364,-119.351,354.0,1.5,1.2,2017-12-07,2130,A,85,6.0NRT,291.7,114.7,D
34.363,-119.367,397.9,1.5,1.2,2017-12-07,2130,A,94,6.0NRT,301.4,417.8,D
34.361,-119.383,388.3,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,301.3,326.2,D
34.423,-118.995,422.0,1.6,1.2,2017-12-07,2130,A,100,6.0NRT,310.4,782.0,D
34.421,-119.011,339.4,1.6,1.2,2017-12-07,2130,A,91,6.0NRT,299.8,68.2,D
34.379,-119.418,323.4,1.5,1.2,2017-12-07,2130,A,81,6.0NRT,292.7,32.4,D
34.378,-119.434,324.6,1.5,1.2,2017-12-07,2130,A,71,6.0NRT,293.7,34.3,D
34.433,-118.999,337.8,1.6,1.2,2017-12-07,2130,A,90,6.0NRT,296.1,68.3,D
34.451,-119.05,324.4,1.6,1.2,2017-12-07,2130,A,48,6.0NRT,298.8,30.9,D
34.463,-119.038,348.8,1.6,1.2,2017-12-07,2130,A,92,6.0NRT,293.2,104.6,D
34.461,-119.053,390.3,1.6,1.2,2017-12-07,2130,A,100,6.0NRT,305.6,368.9,D
34.463,-119.043,375.9,1.6,1.2,2017-12-07,2130,A,100,6.0NRT,297.9,252.5,D
34.462,-119.058,375.3,1.6,1.2,2017-12-07,2130,A,100,6.0NRT,303.2,243.2,D
34.474,-119.045,340.3,1.6,1.2,2017-12-07,2130,A,91,6.0NRT,291.6,77.7,D
34.473,-119.061,379.0,1.6,1.2,2017-12-07,2130,A,100,6.0NRT,303.2,274.5,D
34.471,-119.08,333.2,1.5,1.2,2017-12-07,2130,A,88,6.0NRT,299.7,50.6,D
34.461,-119.173,324.5,1.5,1.2,2017-12-07,2130,A,67,6.0NRT,300.1,26.5,D
34.447,-119.319,355.3,1.5,1.2,2017-12-07,2130,A,98,6.0NRT,295.3,122.3,D
34.483,-119.065,337.7,1.6,1.2,2017-12-07,2130,A,90,6.0NRT,291.2,69.7,D
34.481,-119.084,337.7,1.5,1.2,2017-12-07,2130,A,90,6.0NRT,297.5,66.3,D
34.461,-119.288,359.5,1.5,1.2,2017-12-07,2130,A,99,6.0NRT,294.7,137.4,D
34.458,-119.321,361.1,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,293.3,143.6,D
34.456,-119.337,347.5,1.5,1.2,2017-12-07,2130,A,82,6.0NRT,290.0,86.8,D
34.473,-119.274,342.2,1.5,1.2,2017-12-07,2130,A,76,6.0NRT,291.2,63.2,D
34.468,-119.325,341.1,1.5,1.2,2017-12-07,2130,A,76,6.0NRT,287.9,61.3,D
34.486,-119.263,339.6,1.5,1.2,2017-12-07,2130,A,87,6.0NRT,287.7,52.5,D
34.484,-119.278,378.8,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,297.0,241.8,D
34.481,-119.309,395.1,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,299.3,385.3,D
34.479,-119.328,428.8,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,300.7,834.3,D
34.506,-119.171,328.9,1.5,1.2,2017-12-07,2130,A,57,6.0NRT,293.0,38.0,D
34.499,-119.234,402.2,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,308.7,466.1,D
34.498,-119.251,407.3,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,300.6,523.2,D
34.496,-119.266,443.4,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,314.9,1124.9,D
34.495,-119.281,409.2,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,307.8,545.7,D
34.493,-119.295,381.9,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,308.4,273.0,D
34.492,-119.31,433.3,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,310.9,921.6,D
34.49,-119.327,385.2,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,294.2,301.7,D
34.515,-119.188,343.1,1.5,1.2,2017-12-07,2130,A,86,6.0NRT,295.1,77.4,D
34.512,-119.221,346.3,1.5,1.2,2017-12-07,2130,A,88,6.0NRT,299.0,82.4,D
34.51,-119.236,498.5,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,400.1,2871.7,D
34.509,-119.25,489.1,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,335.3,2482.0,D
34.507,-119.266,327.7,1.5,1.2,2017-12-07,2130,A,22,6.0NRT,292.9,30.3,D
34.521,-119.237,360.1,1.5,1.2,2017-12-07,2130,A,100,6.0NRT,295.0,145.5,D
34.52,-119.252,352.4,1.5,1.2,2017-12-07,2130,A,97,6.0NRT,293.3,110.2,D
38.789,-120.511,306.2,1.5,1.2,2017-12-07,2130,A,36,6.0NRT,290.4,10.2,D
38.807,-120.548,310.1,1.4,1.2,2017-12-07,2130,A,63,6.0NRT,290.6,14.5,D
38.983,-121.572,306.2,1.3,1.1,2017-12-07,2130,A,55,6.0NRT,290.6,10.4,D
39.028,-122.086,310.7,1.2,1.1,2017-12-07,2130,A,70,6.0NRT,291.8,12.2,D
39.087,-121.915,352.0,1.2,1.1,2017-12-07,2130,A,97,6.0NRT,294.9,89.8,D
39.086,-121.929,327.6,1.2,1.1,2017-12-07,2130,A,85,6.0NRT,295.6,33.3,D
39.113,-122.136,308.1,1.2,1.1,2017-12-07,2130,A,57,6.0NRT,294.2,8.1,D
39.123,-122.138,327.7,1.2,1.1,2017-12-07,2130,A,85,6.0NRT,294.4,32.3,D
39.121,-122.152,317.8,1.2,1.1,2017-12-07,2130,A,78,6.0NRT,294.3,18.5,D
39.177,-122.212,313.6,1.2,1.1,2017-12-07,2130,A,74,6.0NRT,296.5,13.2,D
39.175,-122.226,306.6,1.2,1.1,2017-12-07,2130,A,64,6.0NRT,296.5,6.2,D
39.266,-122.047,304.9,1.2,1.1,2017-12-07,2130,A,60,6.0NRT,293.0,7.2,D
39.33,-122.016,303.4,1.2,1.1,2017-12-07,2130,A,0,6.0NRT,292.0,6.8,D
39.486,-122.159,335.1,1.2,1.1,2017-12-07,2130,A,89,6.0NRT,297.5,47.7,D
39.534,-122.102,306.3,1.2,1.1,2017-12-07,2130,A,63,6.0NRT,294.0,8.1,D
41.255,-121.757,302.2,1.3,1.1,2017-12-07,2130,A,47,6.0NRT,279.7,11.4,D
41.266,-121.759,313.4,1.3,1.1,2017-12-07,2130,A,74,6.0NRT,279.7,23.4,D
42.453,-120.558,322.0,1.6,1.2,2017-12-07,2130,A,81,6.0NRT,277.4,46.6,D
42.464,-120.559,311.0,1.6,1.2,2017-12-07,2130,A,65,6.0NRT,276.0,26.0,D
42.462,-120.578,328.6,1.6,1.2,2017-12-07,2130,A,65,6.0NRT,276.1,59.3,D
42.505,-120.73,317.7,1.6,1.2,2017-12-07,2130,A,78,6.0NRT,278.8,38.0,D
42.612,-121.302,312.2,1.5,1.2,2017-12-07,2130,A,44,6.0NRT,278.2,23.4,D
42.622,-121.304,320.3,1.5,1.2,2017-12-07,2130,A,75,6.0NRT,278.5,36.8,D
42.718,-122.487,307.9,1.3,1.1,2017-12-07,2130,A,66,6.0NRT,284.5,15.1,D
43.414,-122.995,348.0,1.3,1.1,2017-12-07,2130,A,95,6.0NRT,289.7,81.5,D
43.413,-123.009,390.8,1.3,1.1,2017-12-07,2130,A,100,6.0NRT,297.9,282.6,D
43.424,-122.997,315.3,1.3,1.1,2017-12-07,2130,A,76,6.0NRT,287.8,20.0,D
43.423,-123.011,353.6,1.3,1.1,2017-12-07,2130,A,97,6.0NRT,291.6,99.7,D
43.757,-121.54,302.2,1.5,1.2,2017-12-07,2130,A,51,6.0NRT,276.0,15.9,D
43.755,-121.559,312.3,1.5,1.2,2017-12-07,2130,A,72,6.0NRT,277.0,27.7,D
43.76,-121.548,319.0,1.5,1.2,2017-12-07,2130,A,79,6.0NRT,276.9,36.3,D
44.017,-118.784,302.8,2.1,1.4,2017-12-07,2130,A,54,6.0NRT,276.2,27.5,D
19.401,-155.266,319.6,3.8,1.8,2017-12-07,2305,A,45,6.0NRT,297.5,94.9,D
19.394,-155.302,327.5,3.9,1.8,2017-12-07,2305,A,75,6.0NRT,300.0,152.7,D
19.408,-155.275,326.0,3.8,1.8,2017-12-07,2305,A,71,6.0NRT,299.1,145.0,D
19.401,-155.31,320.2,3.9,1.8,2017-12-07,2305,A,57,6.0NRT,298.0,100.4,D
17.834,-93.116,300.5,3.9,1.8,2017-12-08,510,T,26,6.0NRT,288.5,30.4,N
17.85,-93.117,324.4,3.9,1.8,2017-12-08,510,T,100,6.0NRT,288.8,165.2,N
17.839,-93.123,327.6,3.9,1.8,2017-12-08,510,T,100,6.0NRT,288.6,194.2,N
17.902,-93.167,301.0,3.9,1.8,2017-12-08,510,T,30,6.0NRT,289.0,36.8,N
17.898,-93.204,302.1,3.9,1.8,2017-12-08,510,T,36,6.0NRT,288.5,43.7,N
17.908,-93.173,303.9,3.9,1.8,2017-12-08,510,T,49,6.0NRT,288.8,50.1,N
19.336,-103.255,309.1,1.0,1.0,2017-12-08,510,T,76,6.0NRT,283.8,11.8,N
20.633,-104.671,302.9,1.0,1.0,2017-12-08,510,T,52,6.0NRT,281.2,8.5,N
27.478,-110.108,304.1,1.5,1.2,2017-12-08,515,T,58,6.0NRT,282.5,16.2,N
31.098,-116.193,303.3,3.2,1.7,2017-12-08,515,T,54,6.0NRT,286.6,39.3,N
31.091,-116.225,326.8,3.2,1.7,2017-12-08,515,T,100,6.0NRT,287.3,145.6,N
32.329,-116.953,318.3,3.3,1.7,2017-12-08,515,T,97,6.0NRT,285.9,106.0,N
32.397,-116.865,320.4,3.2,1.7,2017-12-08,515,T,100,6.0NRT,286.8,112.5,N
32.394,-116.869,321.5,3.2,1.7,2017-12-08,515,T,100,6.0NRT,286.5,119.7,N
33.28,-117.229,358.4,3.2,1.7,2017-12-08,515,T,100,6.0NRT,292.7,460.3,N
33.273,-117.262,327.9,3.3,1.7,2017-12-08,515,T,100,6.0NRT,288.7,154.4,N
33.303,-117.2,307.0,3.2,1.7,2017-12-08,515,T,70,6.0NRT,288.9,47.5,N
33.295,-117.233,342.6,3.2,1.7,2017-12-08,515,T,100,6.0NRT,291.6,273.7,N
33.288,-117.266,313.2,3.3,1.7,2017-12-08,515,T,86,6.0NRT,288.1,73.1,N
33.315,-117.211,306.2,3.2,1.7,2017-12-08,515,T,48,6.0NRT,288.2,43.4,N
34.43,-118.992,311.6,3.9,1.8,2017-12-08,515,T,83,6.0NRT,284.9,94.3,N
34.419,-119.035,301.2,3.9,1.8,2017-12-08,515,T,38,6.0NRT,282.1,48.0,N
34.356,-119.295,300.5,4.1,1.9,2017-12-08,515,T,18,6.0NRT,281.8,49.4,N
34.346,-119.335,306.5,4.1,1.9,2017-12-08,515,T,46,6.0NRT,283.4,74.5,N
34.447,-118.992,323.5,3.9,1.8,2017-12-08,515,T,100,6.0NRT,283.7,169.0,N
34.437,-119.033,326.4,3.9,1.8,2017-12-08,515,T,100,6.0NRT,283.3,195.6,N
34.362,-119.342,328.8,4.1,1.9,2017-12-08,515,T,97,6.0NRT,286.9,224.6,N
34.419,-118.998,300.6,3.9,1.8,2017-12-08,515,T,31,6.0NRT,284.2,47.5,N
34.437,-118.996,338.3,3.9,1.8,2017-12-08,515,T,100,6.0NRT,285.6,312.1,N
34.426,-119.04,322.4,3.9,1.8,2017-12-08,515,T,100,6.0NRT,282.4,165.8,N
34.359,-119.304,315.8,4.1,1.9,2017-12-08,515,T,92,6.0NRT,283.4,131.5,N
34.35,-119.342,317.9,4.1,1.9,2017-12-08,515,T,96,6.0NRT,285.3,145.1,N
34.365,-119.35,323.1,4.1,1.9,2017-12-08,515,T,100,6.0NRT,286.3,183.9,N
34.475,-119.053,308.2,3.9,1.8,2017-12-08,515,T,74,6.0NRT,282.8,81.1,N
34.481,-119.057,319.3,3.9,1.8,2017-12-08,515,T,98,6.0NRT,282.8,150.9,N
34.467,-119.252,302.6,4.1,1.9,2017-12-08,515,T,47,6.0NRT,283.8,58.5,N
34.517,-119.262,307.5,4.1,1.9,2017-12-08,515,T,50,6.0NRT,284.5,78.0,N
34.512,-119.353,316.8,4.1,1.9,2017-12-08,515,T,76,6.0NRT,284.7,127.2,N
34.516,-119.362,316.5,4.1,1.9,2017-12-08,515,T,60,6.0NRT,283.6,124.3,N
44.028,-104.009,309.7,1.6,1.2,2017-12-08,515,T,38,6.0NRT,266.1,27.0,N
18.934,-70.355,308.0,1.1,1.1,2017-12-08,615,A,73,6.0NRT,289.3,10.5,N
18.933,-70.344,305.9,1.1,1.1,2017-12-08,615,A,66,6.0NRT,288.9,8.9,N
34.37,-119.358,306.1,4.6,2.0,2017-12-08,655,T,41,6.0NRT,277.5,94.3,N
34.369,-119.363,307.1,4.6,2.0,2017-12-08,655,T,51,6.0NRT,277.7,96.8,N
34.458,-119.38,337.7,4.6,2.0,2017-12-08,655,T,100,6.0NRT,276.1,390.7,N
34.518,-119.235,317.0,4.7,2.0,2017-12-08,655,T,92,6.0NRT,274.5,172.6,N
34.459,-119.329,306.6,4.7,2.0,2017-12-08,655,T,47,6.0NRT,274.5,91.5,N
34.457,-119.387,333.8,4.6,2.0,2017-12-08,655,T,100,6.0NRT,275.8,336.7,N
34.517,-119.241,317.9,4.7,2.0,2017-12-08,655,T,95,6.0NRT,275.0,186.9,N
18.874,-92.624,305.2,1.0,1.0,2017-12-08,755,A,18,6.0NRT,293.4,5.0,N
19.344,-155.04,325.1,1.1,1.1,2017-12-08,830,T,100,6.0NRT,297.0,26.8,N
19.342,-155.051,331.9,1.1,1.1,2017-12-08,830,T,100,6.0NRT,296.4,37.1,N
19.353,-155.042,304.5,1.1,1.1,2017-12-08,830,T,44,6.0NRT,290.2,7.5,N
19.352,-155.052,327.7,1.1,1.1,2017-12-08,830,T,100,6.0NRT,292.2,31.5,N
19.363,-155.043,311.1,1.1,1.1,2017-12-08,830,T,82,6.0NRT,288.1,12.7,N
19.361,-155.053,342.8,1.1,1.1,2017-12-08,830,T,100,6.0NRT,291.7,57.6,N
19.385,-155.063,331.6,1.1,1.1,2017-12-08,830,T,100,6.0NRT,291.1,38.5,N
19.383,-155.073,338.9,1.1,1.1,2017-12-08,830,T,100,6.0NRT,294.2,51.1,N
19.381,-155.083,311.7,1.1,1.1,2017-12-08,830,T,83,6.0NRT,290.9,14.6,N
19.391,-155.085,379.6,1.1,1.1,2017-12-08,830,T,100,6.0NRT,308.0,181.0,N
19.389,-155.095,350.0,1.1,1.1,2017-12-08,830,T,100,6.0NRT,296.2,75.4,N
19.388,-155.105,327.0,1.1,1.1,2017-12-08,830,T,100,6.0NRT,285.5,32.6,N
19.386,-155.116,309.1,1.1,1.1,2017-12-08,830,T,76,6.0NRT,283.4,13.5,N
19.399,-155.281,330.9,1.1,1.1,2017-12-08,830,T,100,6.0NRT,289.2,39.1,N
19.41,-155.272,305.9,1.1,1.1,2017-12-08,830,T,66,6.0NRT,285.4,11.2,N
19.408,-155.282,413.9,1.1,1.1,2017-12-08,830,T,100,6.0NRT,296.1,424.0,N
19.407,-155.293,317.3,1.1,1.1,2017-12-08,830,T,95,6.0NRT,286.0,20.9,N
34.531,-119.23,313.3,1.6,1.2,2017-12-08,930,A,87,6.0NRT,284.0,29.9,N
34.522,-119.251,338.5,1.6,1.3,2017-12-08,930,A,100,6.0NRT,287.9,87.7,N
34.52,-119.231,340.7,1.6,1.2,2017-12-08,930,A,100,6.0NRT,288.9,95.4,N
34.518,-119.212,303.0,1.6,1.2,2017-12-08,930,A,53,6.0NRT,282.8,15.9,N
34.512,-119.16,300.2,1.6,1.2,2017-12-08,930,A,20,6.0NRT,280.8,13.0,N
34.509,-119.124,323.0,1.6,1.2,2017-12-08,930,A,100,6.0NRT,282.0,46.6,N
34.507,-119.105,334.3,1.6,1.2,2017-12-08,930,A,100,6.0NRT,282.5,74.6,N
34.498,-119.125,302.0,1.6,1.2,2017-12-08,930,A,46,6.0NRT,279.9,15.0,N
34.491,-119.058,335.5,1.6,1.2,2017-12-08,930,A,100,6.0NRT,285.0,75.4,N
34.489,-119.041,316.1,1.6,1.2,2017-12-08,930,A,89,6.0NRT,283.4,31.9,N
34.51,-119.362,315.9,1.6,1.3,2017-12-08,930,A,77,6.0NRT,283.2,32.1,N
34.48,-119.062,305.3,1.6,1.2,2017-12-08,930,A,47,6.0NRT,284.3,17.4,N
34.49,-119.064,322.3,1.6,1.2,2017-12-08,930,A,100,6.0NRT,283.1,44.1,N
34.488,-119.048,324.8,1.6,1.2,2017-12-08,930,A,100,6.0NRT,286.2,48.9,N
34.51,-119.368,307.2,1.6,1.3,2017-12-08,930,A,29,6.0NRT,282.1,18.0,N
34.508,-119.35,313.1,1.6,1.3,2017-12-08,930,A,74,6.0NRT,284.2,26.0,N
34.487,-119.369,387.1,1.6,1.3,2017-12-08,930,A,100,6.0NRT,295.8,380.7,N
34.485,-119.351,328.6,1.6,1.3,2017-12-08,930,A,92,6.0NRT,288.4,55.0,N
34.481,-119.421,327.7,1.7,1.3,2017-12-08,930,A,100,6.0NRT,285.7,58.5,N
34.479,-119.403,322.6,1.6,1.3,2017-12-08,930,A,97,6.0NRT,285.7,44.4,N
34.442,-119.04,316.9,1.6,1.2,2017-12-08,930,A,94,6.0NRT,284.9,33.1,N
34.44,-119.021,332.7,1.6,1.2,2017-12-08,930,A,100,6.0NRT,287.5,64.4,N
34.439,-119.004,319.7,1.6,1.2,2017-12-08,930,A,81,6.0NRT,285.1,35.3,N
34.437,-118.989,309.3,1.6,1.2,2017-12-08,930,A,12,6.0NRT,286.1,18.6,N
34.435,-118.973,335.8,1.6,1.2,2017-12-08,930,A,100,6.0NRT,288.4,73.3,N
34.468,-119.407,324.0,1.6,1.3,2017-12-08,930,A,100,6.0NRT,285.8,47.7,N
34.466,-119.388,330.8,1.6,1.3,2017-12-08,930,A,100,6.0NRT,286.6,62.6,N
34.465,-119.372,414.2,1.6,1.3,2017-12-08,930,A,100,6.0NRT,305.4,721.1,N
34.463,-119.356,380.1,1.6,1.3,2017-12-08,930,A,100,6.0NRT,296.6,317.6,N
34.461,-119.34,313.1,1.6,1.3,2017-12-08,930,A,48,6.0NRT,286.1,25.4,N
34.449,-119.22,306.0,1.6,1.2,2017-12-08,930,A,67,6.0NRT,278.8,19.6,N
34.448,-119.202,320.7,1.6,1.2,2017-12-08,930,A,100,6.0NRT,281.5,43.0,N
34.425,-118.977,367.8,1.6,1.2,2017-12-08,930,A,100,6.0NRT,292.1,209.4,N
34.423,-118.962,327.7,1.5,1.2,2017-12-08,930,A,100,6.0NRT,289.1,51.1,N
34.455,-119.392,305.6,1.6,1.3,2017-12-08,930,A,40,6.0NRT,284.6,16.7,N
34.453,-119.375,420.6,1.6,1.3,2017-12-08,930,A,100,6.0NRT,299.5,830.0,N
34.452,-119.359,372.6,1.6,1.3,2017-12-08,930,A,100,6.0NRT,291.4,259.9,N
34.447,-119.309,305.3,1.6,1.3,2017-12-08,930,A,49,6.0NRT,281.4,18.2,N
34.445,-119.291,328.3,1.6,1.3,2017-12-08,930,A,100,6.0NRT,280.7,59.9,N
34.438,-119.22,302.0,1.6,1.2,2017-12-08,930,A,45,6.0NRT,281.7,15.1,N
34.414,-118.98,310.2,1.6,1.2,2017-12-08,930,A,62,6.0NRT,284.8,21.5,N
34.392,-119.432,304.1,1.6,1.3,2017-12-08,930,A,58,6.0NRT,283.1,17.4,N
34.375,-119.379,309.3,1.6,1.3,2017-12-08,930,A,76,6.0NRT,283.4,22.8,N
34.37,-119.327,314.8,1.6,1.3,2017-12-08,930,A,90,6.0NRT,283.8,32.4,N
34.368,-119.31,300.6,1.6,1.3,2017-12-08,930,A,30,6.0NRT,279.5,14.0,N
34.359,-119.328,317.0,1.6,1.3,2017-12-08,930,A,94,6.0NRT,286.9,36.5,N
34.357,-119.311,311.0,1.6,1.3,2017-12-08,930,A,82,6.0NRT,283.9,26.5,N
33.298,-117.244,329.0,1.2,1.1,2017-12-08,930,A,100,6.0NRT,286.2,38.9,N
33.297,-117.232,331.3,1.2,1.1,2017-12-08,930,A,100,6.0NRT,288.6,42.6,N
33.287,-117.233,335.5,1.2,1.1,2017-12-08,930,A,100,6.0NRT,290.0,50.1,N
33.285,-117.221,322.6,1.2,1.1,2017-12-08,930,A,100,6.0NRT,285.5,28.0,N
33.279,-117.248,315.2,1.2,1.1,2017-12-08,930,A,60,6.0NRT,284.4,20.0,N
33.277,-117.235,310.4,1.2,1.1,2017-12-08,930,A,61,6.0NRT,284.2,15.3,N
33.277,-117.242,310.7,1.2,1.1,2017-12-08,930,A,81,6.0NRT,284.5,16.9,N
32.405,-116.874,304.3,1.1,1.1,2017-12-08,930,A,54,6.0NRT,286.0,10.4,N
32.403,-116.862,308.2,1.1,1.1,2017-12-08,930,A,74,6.0NRT,287.3,13.5,N
26.492,-80.563,311.9,2.0,1.4,2017-12-08,1540,T,65,6.0NRT,294.9,17.3,D
26.49,-80.569,313.4,2.0,1.4,2017-12-08,1540,T,68,6.0NRT,295.2,20.4,D
19.643,-71.456,315.8,1.4,1.2,2017-12-08,1540,T,66,6.0NRT,300.5,12.1,D
32.446,-98.232,307.5,1.0,1.0,2017-12-08,1720,T,65,6.0NRT,284.7,9.6,D
32.25,-97.818,302.4,1.0,1.0,2017-12-08,1720,T,52,6.0NRT,283.3,7.1,D
31.46,-97.088,303.2,1.0,1.0,2017-12-08,1720,T,55,6.0NRT,285.2,6.8,D
31.471,-98.174,305.8,1.0,1.0,2017-12-08,1720,T,62,6.0NRT,283.3,8.7,D
31.412,-98.213,311.7,1.0,1.0,2017-12-08,1720,T,72,6.0NRT,284.1,12.9,D
31.031,-97.935,310.6,1.0,1.0,2017-12-08,1720,T,70,6.0NRT,281.4,12.5,D
30.951,-98.212,302.4,1.0,1.0,2017-12-08,1720,T,52,6.0NRT,283.7,7.2,D
30.833,-98.155,310.3,1.0,1.0,2017-12-08,1720,T,70,6.0NRT,282.7,12.3,D
30.831,-98.145,312.5,1.0,1.0,2017-12-08,1720,T,73,6.0NRT,282.5,14.1,D
30.737,-97.999,305.9,1.0,1.0,2017-12-08,1720,T,62,6.0NRT,283.3,8.9,D
